num_words,num_unique_words,num_stopwords,num_links,num_unique_domains,num_email_addresses,num_spelling_errors,num_urgent_keywords,label
565,289,183,4,3,0,34,0,0
151,114,43,0,0,0,7,0,1
117,75,40,0,0,0,10,0,0
61,48,10,1,1,2,8,0,0
7,7,2,0,0,0,0,0,1
99,73,24,0,0,0,4,0,1
384,211,123,0,0,0,8,1,1
275,185,97,0,0,0,7,0,1
189,113,72,0,0,1,17,1,0
306,166,67,5,1,3,28,1,0
360,210,104,0,0,0,20,0,1
93,74,30,0,0,0,3,0,0
487,170,169,0,0,0,13,0,0
45,38,16,0,0,0,1,0,0
222,156,90,0,0,0,4,0,1
662,306,295,0,0,0,14,0,0
24,22,0,0,0,0,4,0,0
347,205,101,0,0,0,28,0,1
382,203,150,1,1,1,20,1,0
574,258,230,0,0,0,27,1,1
20,19,8,0,0,0,2,0,0
14,14,4,0,0,0,0,0,0
725,223,297,0,0,0,11,1,1
115,96,10,0,0,0,38,0,1
197,96,47,0,0,0,0,2,1
33,28,11,0,0,0,0,0,0
116,114,2,0,0,0,20,0,1
15,15,2,0,0,0,1,0,1
108,61,28,0,0,4,9,0,0
110,57,21,0,0,0,23,1,0
149,145,11,0,0,0,19,0,1
124,90,43,0,0,0,7,1,0
103,79,36,0,0,0,8,0,0
522,261,95,2,2,3,59,0,0
111,69,46,0,0,0,3,0,1
46,32,12,0,0,0,0,0,0
150,113,43,1,1,0,3,1,0
143,92,40,0,0,0,20,0,0
104,81,23,0,0,0,8,0,1
14,13,6,0,0,0,1,0,0
93,64,33,0,0,0,6,0,1
185,122,55,1,1,0,15,0,0
48,41,19,0,0,0,7,0,1
3,3,2,0,0,0,0,0,0
7,7,2,1,1,0,1,0,0
112,83,9,0,0,0,4,0,1
68,57,23,0,0,0,2,0,1
107,60,19,0,0,0,45,0,0
308,179,21,0,0,1,90,0,0
2564,714,437,76,5,6,237,2,0
643,339,209,0,0,0,65,0,1
109,71,37,0,0,0,6,0,1
49,43,15,0,0,0,2,0,1
193,135,50,3,2,3,14,0,0
19,19,5,0,0,0,0,0,0
16,16,4,0,0,0,1,1,0
16,8,0,3,2,0,4,0,1
49,33,7,0,0,0,18,0,0
64,52,13,0,0,0,5,0,1
63,40,22,0,0,0,10,0,1
1308,505,409,7,2,3,48,1,0
42,36,10,0,0,0,1,0,1
992,413,339,0,0,0,108,0,1
20,17,9,0,0,0,0,0,0
266,173,57,0,0,1,24,1,0
207,102,16,0,0,0,19,0,0
141,91,61,0,0,0,7,0,1
113,67,46,0,0,0,5,0,1
246,130,75,0,0,1,19,0,0
76,43,6,0,0,0,9,0,0
110,80,44,0,0,0,1,0,0
104,87,17,0,0,0,12,1,1
103,78,25,0,0,0,11,0,1
130,112,26,0,0,0,6,0,1
49,45,11,0,0,0,15,0,1
43,36,16,3,2,1,2,0,1
211,142,66,1,1,0,14,1,1
194,120,58,0,0,0,16,4,1
204,131,64,0,0,0,6,1,1
137,103,45,0,0,0,6,0,1
25,23,11,0,0,0,0,0,0
627,251,189,0,0,18,47,0,0
522,272,170,0,0,0,20,1,1
603,590,6,0,0,0,59,1,1
27,24,9,0,0,0,2,0,0
19,18,6,0,0,0,2,0,1
66,54,27,0,0,0,10,0,1
187,108,18,0,0,0,43,0,0
62,47,24,0,0,0,3,0,0
5,5,2,0,0,0,0,0,0
127,83,46,0,0,0,1,1,1
123,90,37,1,1,0,6,0,1
115,69,42,0,0,0,1,0,1
2264,786,700,0,0,0,119,3,1
39,33,2,0,0,0,6,0,0
1274,557,426,0,0,0,138,2,1
515,240,220,0,0,0,24,2,1
332,211,84,0,0,0,33,0,1
21,21,1,0,0,0,8,0,1
50,40,21,0,0,0,5,0,0
70,52,9,1,1,3,17,0,0
17,15,6,0,0,0,2,0,1
232,137,18,0,0,0,130,0,1
44,44,0,0,0,0,8,0,1
208,143,81,0,0,0,4,0,1
844,409,297,0,0,0,30,1,1
59,48,19,0,0,0,2,0,1
780,306,289,0,0,0,40,0,0
539,241,194,0,0,0,42,1,1
381,219,148,0,0,0,7,2,1
73,58,31,0,0,0,2,0,0
108,62,12,0,0,2,14,0,0
33,26,17,0,0,0,1,0,0
132,95,44,0,0,0,3,0,0
9,9,0,0,0,0,1,0,0
113,75,49,0,0,0,1,0,0
285,199,20,0,0,20,80,0,0
80,58,20,0,0,2,8,0,0
180,101,80,3,2,0,4,0,1
10,10,1,0,0,0,0,0,0
389,210,145,3,3,1,25,2,1
16,16,2,0,0,0,0,0,1
245,133,92,0,0,0,16,0,0
50,48,13,0,0,0,2,0,0
186,110,51,2,1,0,11,0,0
190,111,45,0,0,2,21,0,0
61,54,9,0,0,0,16,0,1
15,11,3,0,0,0,0,0,1
215,120,64,0,0,0,24,0,0
73,60,22,0,0,0,10,0,1
291,151,81,0,0,0,60,0,0
72,51,28,0,0,1,16,0,0
123,85,40,0,0,0,8,0,0
120,80,29,0,0,2,12,0,0
165,92,26,0,0,13,22,0,0
86,62,23,1,1,3,11,0,0
3,3,2,0,0,0,0,0,0
314,210,84,0,0,0,33,0,1
108,81,38,0,0,0,7,0,1
6,6,2,0,0,0,0,0,1
186,129,74,0,0,0,4,0,1
171,99,52,0,0,4,20,0,0
2578,683,1058,5,5,0,27,1,1
27,26,4,0,0,1,3,0,0
10,8,1,0,0,0,1,0,1
40,37,5,0,0,0,2,0,1
952,416,340,0,0,0,16,2,1
60,49,9,0,0,0,8,0,1
208,178,31,0,0,0,62,1,1
62,54,11,0,0,0,5,0,1
243,130,77,0,0,0,25,0,0
103,76,31,0,0,0,3,0,1
47,37,15,0,0,0,1,1,1
124,81,34,0,0,0,2,0,1
495,238,157,0,0,0,16,0,1
175,113,42,0,0,4,13,0,0
138,89,53,0,0,2,6,0,0
43,37,21,1,1,0,2,0,0
228,126,91,0,0,0,7,0,0
72,54,30,0,0,0,9,0,0
2173,845,637,9,2,4,244,1,0
770,310,179,15,1,0,61,0,0
117,88,31,1,1,0,14,0,0
44,35,20,0,0,0,0,0,1
73,61,12,0,0,0,22,0,1
231,156,74,0,0,0,9,0,0
59,50,9,0,0,0,6,0,1
127,91,39,0,0,0,3,0,1
146,91,42,0,0,1,14,0,0
1543,555,534,0,0,0,42,1,1
132,61,22,1,1,2,27,0,0
26,22,4,0,0,0,12,0,1
74,65,10,0,0,0,13,0,1
115,81,47,0,0,0,3,0,0
232,148,72,0,0,0,9,0,1
109,71,37,0,0,0,9,0,1
5,5,0,0,0,0,4,0,1
99,72,17,0,0,0,14,0,1
92,80,22,0,0,0,28,0,1
131,100,31,1,1,2,13,0,1
47,46,7,0,0,0,1,0,1
225,129,69,0,0,0,9,1,1
132,82,39,0,0,0,10,0,1
12,11,6,0,0,0,0,0,0
113,81,40,0,0,0,2,0,1
61,42,19,2,1,2,5,0,1
120,78,45,0,0,0,3,0,0
1963,427,420,0,0,0,270,0,0
371,194,130,0,0,0,11,1,1
31,18,9,0,0,0,1,0,1
460,238,122,0,0,0,43,0,0
24,22,0,0,0,0,4,0,0
122,83,35,0,0,0,9,0,1
480,198,170,0,0,0,24,0,0
137,82,44,3,1,0,13,0,0
48,38,20,0,0,0,1,0,0
213,129,59,0,0,13,18,1,0
192,124,60,0,0,0,21,0,1
7491,1007,156,0,0,0,3181,0,0
147,92,24,0,0,0,11,0,0
279,157,93,0,0,0,18,0,0
128,98,43,0,0,0,4,0,1
18,18,3,1,1,0,3,0,0
67,65,10,0,0,0,7,0,1
69,57,26,0,0,0,3,0,0
574,296,171,0,0,0,16,3,1
487,241,143,0,0,11,43,0,0
66,53,25,0,0,0,13,0,1
56,44,2,0,0,0,31,0,1
153,96,56,0,0,0,10,0,0
32,30,7,0,0,1,3,0,0
69,63,4,0,0,0,48,0,1
8,8,3,0,0,0,1,0,0
69,55,22,0,0,0,5,1,1
83,52,14,0,0,0,19,0,0
53,42,20,0,0,0,3,0,0
107,72,47,0,0,0,3,0,1
2884,54,73,0,0,72,1060,0,0
9,9,2,1,1,0,1,0,0
785,357,264,0,0,0,33,0,0
18,17,8,0,0,0,0,0,0
84,84,5,0,0,0,39,0,1
149,102,43,0,0,0,20,0,0
41,37,8,0,0,1,4,0,0
24,23,5,0,0,0,1,1,1
45,37,14,0,0,0,1,1,1
153,105,46,0,0,0,15,0,0
46,45,3,0,0,0,5,0,1
109,87,31,0,0,0,9,0,1
67,46,10,6,4,1,8,0,0
102,68,6,0,0,0,25,0,1
90,54,12,0,0,0,27,0,0
37,34,10,0,0,0,2,0,1
82,79,6,0,0,0,0,0,1
10,8,0,0,0,0,6,0,0
310,151,94,0,0,0,49,0,0
130,89,50,0,0,0,4,0,1
26,25,8,0,0,0,0,0,0
37,33,12,0,0,0,4,0,0
49,44,15,0,0,0,5,0,1
32,31,8,0,0,0,6,0,0
399,185,134,3,1,3,15,0,0
121,76,50,0,0,0,2,0,0
308,159,122,0,0,2,13,0,0
104,89,24,0,0,0,29,0,1
48,47,10,0,0,0,8,0,1
102,62,14,6,2,1,20,0,1
39,34,8,0,0,0,5,0,1
40,34,8,0,0,0,4,0,1
414,196,105,0,0,0,42,1,1
269,172,97,1,1,4,18,0,0
11,11,3,0,0,0,0,0,0
755,274,219,0,0,0,74,1,0
158,114,57,0,0,0,9,1,1
139,95,41,0,0,0,9,1,1
44,31,15,0,0,0,5,0,0
47,42,15,0,0,0,0,0,1
892,374,298,3,3,1,30,0,1
8,7,2,0,0,0,1,0,1
7,7,1,0,0,0,1,0,1
174,114,53,0,0,0,3,1,1
220,140,61,0,0,0,14,0,1
286,170,85,5,4,0,33,1,0
12,12,4,0,0,0,0,0,0
111,77,2,0,0,0,56,0,1
42,37,13,0,0,2,6,0,0
86,66,26,0,0,1,5,0,0
61,59,9,0,0,0,10,0,1
22,22,8,0,0,0,2,0,1
30,27,7,0,0,0,1,0,1
431,201,153,0,0,0,25,0,1
278,151,83,1,1,0,13,0,0
65,51,15,3,3,1,14,0,1
86,56,33,0,0,0,6,0,0
19,16,6,0,0,0,0,0,0
64,62,5,0,0,0,0,0,1
102,79,26,0,0,0,20,0,1
429,192,142,0,0,0,30,0,0
298,138,117,0,0,2,3,1,0
1131,414,309,0,0,0,83,1,0
49,39,23,0,0,0,0,1,0
204,118,1,0,0,0,117,0,1
166,103,35,3,2,2,23,0,1
155,78,40,0,0,0,8,1,0
31,6,0,0,0,0,10,0,0
224,40,26,0,0,18,95,0,0
96,67,35,0,0,0,11,0,0
42,42,0,0,0,0,6,0,1
541,267,217,0,0,0,19,2,1
2730,815,981,2,2,0,18,0,1
51,33,9,1,1,0,1,0,0
13,12,4,0,0,0,3,0,0
105,83,33,0,0,0,30,0,1
161,101,60,0,0,0,6,2,1
78,60,32,0,0,0,3,0,0
99,79,25,0,0,0,1,0,1
166,102,54,4,3,0,4,1,1
468,250,139,0,0,0,66,0,1
409,188,127,9,2,0,16,1,0
325,174,92,2,1,9,40,0,0
18,18,7,0,0,0,0,0,0
73,52,27,0,0,0,3,0,0
86,64,24,1,1,3,15,0,0
142,87,17,0,0,0,16,1,0
11,11,1,0,0,0,2,0,0
116,95,29,0,0,0,7,1,1
461,240,152,0,0,1,45,2,0
392,195,132,0,0,0,23,0,1
86,66,31,0,0,0,8,0,1
229,138,99,0,0,0,7,0,1
27,22,4,0,0,0,2,0,1
84,66,30,0,0,0,2,0,0
95,61,26,0,0,0,2,0,1
367,196,112,0,0,0,26,0,0
129,88,34,0,0,0,13,0,1
44,37,19,0,0,0,1,0,1
42,33,6,0,0,0,5,0,1
65,44,19,0,0,2,4,0,0
1562,651,502,0,0,0,161,2,1
117,86,42,0,0,1,4,0,0
184,135,5,0,0,0,38,0,1
27,27,8,0,0,0,1,0,0
61,42,10,0,0,0,6,0,1
1344,436,555,0,0,0,15,3,1
530,257,230,0,0,0,1,0,1
188,108,62,5,1,1,18,0,0
1216,364,185,13,4,12,291,1,0
54,47,10,0,0,0,2,0,1
524,258,221,0,0,0,9,1,1
5,5,2,0,0,0,0,0,0
146,97,57,0,0,0,2,1,0
604,238,243,0,0,0,28,0,0
279,136,91,0,0,0,21,0,0
133,92,33,0,0,0,5,0,1
27,24,9,0,0,0,2,0,1
204,93,32,0,0,0,47,0,1
12,12,1,1,1,0,2,0,0
7,7,1,0,0,0,0,0,1
251,145,92,0,0,0,6,0,0
2256,716,524,64,20,7,388,2,0
107,81,33,0,0,0,5,0,1
73,55,29,0,0,0,2,0,1
239,127,98,1,1,0,2,0,1
213,121,74,0,0,0,7,0,0
99,67,36,0,0,0,1,0,0
322,207,87,0,0,0,27,0,1
45,38,15,0,0,0,2,0,1
38,37,9,0,0,0,3,0,0
1757,649,598,8,5,0,36,1,0
26,23,1,0,0,0,0,0,0
120,112,19,0,0,0,17,0,1
140,92,62,0,0,0,5,0,0
525,271,211,2,2,3,18,2,1
27,27,6,0,0,0,3,0,1
203,137,48,3,3,2,15,1,1
89,64,35,0,0,0,9,0,0
17,17,5,0,0,0,2,0,1
33,28,7,0,0,0,1,0,1
504,251,188,0,0,1,4,1,1
131,88,49,1,1,2,8,1,0
47,34,8,0,0,0,14,1,0
111,83,34,0,0,0,1,0,0
100,68,38,0,0,0,2,0,0
168,117,68,0,0,1,4,0,0
269,173,82,0,0,0,17,0,0
132,91,32,0,0,0,7,0,1
130,82,50,0,0,3,9,0,0
122,84,44,0,0,0,11,0,0
59,50,24,0,0,0,0,0,1
59,49,18,0,0,0,2,0,1
265,149,79,0,0,0,50,0,1
86,69,26,0,0,0,10,1,1
103,79,24,0,0,0,6,0,0
9,9,3,0,0,0,0,0,1
48,41,17,0,0,0,1,0,0
108,82,37,0,0,0,11,0,1
215,129,95,0,0,0,5,0,1
262,167,101,0,0,0,5,1,1
388,192,150,0,0,0,17,1,1
52,40,22,0,0,0,1,0,0
32,23,1,2,2,2,12,0,1
384,375,9,0,0,0,36,0,1
74,67,3,0,0,0,48,0,1
729,309,310,8,8,0,16,2,1
78,58,27,1,1,0,1,1,0
12,11,0,0,0,0,2,0,0
74,58,26,0,0,0,3,0,1
100,68,25,0,0,0,8,0,0
445,228,162,0,0,0,19,0,0
249,168,90,0,0,0,10,0,1
113,70,52,0,0,0,1,1,1
381,197,148,0,0,0,8,0,0
119,79,38,0,0,0,12,0,1
91,65,29,0,0,0,5,0,0
87,62,30,0,0,0,13,0,1
53,48,5,0,0,0,8,0,1
67,55,24,0,0,0,6,0,0
141,106,42,1,1,1,15,0,0
1675,651,483,0,0,0,88,3,0
1277,563,427,0,0,0,147,2,1
281,183,96,0,0,0,32,0,1
180,128,57,0,0,0,36,0,0
129,100,42,0,0,0,10,0,0
311,155,107,0,0,9,18,1,0
105,79,26,0,0,0,8,0,1
72,61,22,0,0,0,1,0,1
801,296,140,0,0,14,96,2,0
5,5,2,0,0,0,0,0,0
24,22,0,0,0,0,4,0,0
113,83,38,0,0,1,3,0,0
502,203,119,18,5,19,78,0,0
820,398,254,0,0,0,98,0,1
190,131,63,0,0,0,16,1,1
57,38,11,0,0,0,8,0,0
154,109,44,3,2,2,14,0,0
1160,485,393,0,0,0,23,0,0
161,111,42,5,4,1,18,0,1
254,170,95,0,0,0,4,0,1
54,48,13,0,0,1,3,0,0
65,60,10,0,0,0,11,0,1
108,84,31,0,0,0,7,0,1
29,25,7,0,0,0,4,0,0
222,123,94,0,0,0,7,1,0
42,42,1,0,0,0,2,0,1
713,266,234,3,2,42,76,1,0
31,31,8,0,0,0,2,0,0
102,68,6,0,0,0,25,0,1
2389,276,111,2,1,2,688,0,0
110,76,39,0,0,0,3,0,0
135,85,40,0,0,1,4,0,0
89,58,18,4,2,1,12,0,0
34,24,7,0,0,3,6,0,0
124,103,14,0,0,0,41,0,1
124,88,28,0,0,0,10,1,1
176,139,31,0,0,0,24,0,0
87,70,22,0,0,0,11,0,1
37,30,15,0,0,0,1,0,1
66,55,22,0,0,0,2,0,1
344,175,102,4,3,3,21,1,1
465,264,131,0,0,0,26,0,1
2208,798,673,13,10,27,342,2,1
27,25,4,0,0,0,7,0,1
138,82,42,0,0,0,15,2,1
121,80,42,0,0,0,4,0,1
70,59,10,0,0,0,10,0,1
136,86,14,0,0,3,24,0,0
94,92,7,0,0,0,9,0,1
184,116,62,1,1,2,26,0,0
42,36,3,0,0,1,3,0,0
358,183,113,0,0,2,45,0,0
39,37,8,0,0,0,0,0,1
49,49,0,0,0,0,6,0,1
398,219,103,0,0,0,17,0,0
163,108,54,0,0,0,17,0,1
205,133,68,0,0,0,7,0,1
459,142,62,37,2,0,20,0,0
516,260,165,0,0,0,19,0,0
82,66,28,0,0,0,3,0,0
29,22,4,0,0,0,9,0,0
233,164,52,0,0,3,30,0,0
83,67,26,0,0,0,12,0,1
456,307,57,0,0,14,95,2,0
345,196,63,0,0,1,72,1,0
38,34,12,0,0,0,2,0,1
47,41,18,0,0,0,1,0,0
136,89,44,1,1,3,14,0,0
117,90,42,0,0,0,5,1,0
1092,427,14,0,0,8,466,0,0
84,70,23,0,0,0,3,0,1
62,47,14,0,0,0,10,0,1
91,62,32,0,0,0,3,0,1
13,13,0,0,0,0,3,0,1
212,128,79,0,0,0,4,0,0
30,28,6,0,0,0,2,0,0
102,73,29,0,0,0,6,0,0
22,19,9,0,0,0,0,0,0
31,31,9,0,0,0,2,0,0
388,178,125,0,0,0,23,1,0
67,54,19,2,1,0,2,0,1
275,263,25,0,0,0,203,0,1
12,12,0,0,0,0,2,0,0
71,62,11,0,0,0,14,0,1
866,363,280,0,0,0,55,0,0
20,18,10,0,0,0,1,0,0
41,34,14,0,0,0,3,0,1
31,28,0,0,0,0,5,0,0
87,63,34,0,0,0,1,1,0
187,131,63,0,0,0,16,1,1
12,11,1,0,0,0,0,0,1
219,142,3,0,0,2,64,0,0
113,68,44,0,0,0,5,0,1
371,231,99,0,0,0,33,1,1
51,45,12,0,0,1,0,1,0
52,44,6,0,0,0,5,0,1
64,57,0,0,0,0,16,0,1
54,46,20,0,0,0,0,0,1
116,93,28,0,0,0,13,1,1
393,187,123,4,2,0,11,0,0
39,35,13,0,0,0,1,0,1
28,25,5,0,0,0,3,0,0
46,46,2,0,0,0,10,0,1
7,7,3,0,0,0,0,0,0
265,155,102,0,0,0,10,1,1
103,64,10,0,0,0,15,0,1
84,51,15,0,0,0,21,0,0
596,277,188,0,0,0,43,0,0
698,290,198,0,0,0,7,2,1
59,47,22,0,0,0,0,0,0
49,42,10,0,0,0,17,0,1
88,65,20,0,0,0,7,0,0
724,292,214,0,0,3,43,1,0
27,24,9,0,0,0,2,0,1
420,223,127,0,0,0,4,0,0
455,227,142,0,0,0,6,1,1
502,206,156,0,0,0,50,0,0
28,27,6,0,0,0,1,0,0
275,182,73,0,0,0,22,1,1
220,125,64,1,1,0,26,0,0
18,12,0,0,0,0,6,0,1
66,51,21,0,0,0,5,1,1
164,124,49,0,0,1,10,0,0
12,11,4,0,0,0,0,0,1
391,198,110,0,0,10,34,0,0
257,122,82,3,1,3,26,1,0
165,103,60,0,0,0,9,1,0
29,26,10,0,0,0,2,0,0
74,63,19,0,0,0,3,0,0
31,27,16,0,0,0,0,0,0
454,84,51,0,0,0,173,0,1
99,73,34,0,0,2,4,1,0
102,77,39,0,0,0,6,0,0
550,245,185,4,3,0,33,0,1
150,115,16,0,0,0,21,0,0
233,144,73,3,3,1,12,0,1
94,66,28,0,0,9,15,0,0
10,10,2,0,0,0,1,0,1
248,119,72,2,1,3,9,1,0
56,45,5,0,0,0,7,0,1
910,337,179,27,4,0,175,1,0
212,129,82,0,0,0,7,2,1
160,107,61,0,0,0,6,0,0
319,191,87,0,0,0,31,0,1
1216,502,385,0,0,0,122,1,1
66,55,22,0,0,0,2,0,1
1543,555,534,0,0,0,42,1,1
124,72,46,0,0,0,5,0,0
278,152,111,0,0,0,13,0,0
98,69,16,0,0,5,17,0,0
1112,257,72,0,0,0,322,0,1
78,55,26,0,0,0,2,0,1
290,172,95,0,0,0,18,0,1
133,85,65,0,0,1,3,0,0
45,37,17,0,0,0,2,0,0
154,118,42,0,0,0,12,0,1
289,147,125,0,0,0,8,0,0
151,95,24,3,1,3,19,0,0
37,32,10,0,0,0,9,0,0
186,111,57,0,0,0,13,1,1
16,16,5,0,0,0,1,0,0
9,9,2,0,0,0,0,0,0
70,61,12,0,0,0,7,0,1
85,66,24,0,0,0,11,0,1
840,348,273,0,0,0,43,1,1
217,129,68,0,0,0,10,0,0
108,80,38,0,0,0,7,0,1
45,38,9,0,0,0,6,0,1
1305,417,455,0,0,2,55,1,1
14,14,7,0,0,0,1,0,0
352,202,98,0,0,0,20,0,1
79,69,14,0,0,0,13,0,1
44,40,13,0,0,0,1,0,1
1033,465,356,0,0,0,104,2,1
7,7,1,0,0,0,0,0,1
36,31,14,0,0,0,0,0,1
640,221,152,0,0,0,92,0,0
48,38,7,1,1,1,6,0,0
21,21,4,0,0,0,1,0,0
164,112,59,0,0,0,6,0,1
596,95,92,0,0,0,221,0,1
81,64,21,0,0,0,6,0,1
14,14,0,0,0,0,1,0,0
80,65,33,0,0,0,7,0,1
244,140,1,0,0,0,123,0,1
466,259,158,2,2,3,25,1,0
87,68,23,0,0,0,11,0,1
286,161,104,0,0,0,2,1,1
76,61,23,0,0,0,7,0,1
43,32,13,0,0,1,5,1,0
36,29,10,0,0,0,0,0,1
415,218,123,1,1,3,9,0,1
10,9,3,0,0,0,1,0,0
343,191,125,1,1,0,11,0,0
335,171,99,0,0,0,37,2,0
9,9,5,0,0,0,0,0,0
46,38,9,0,0,0,9,0,1
541,252,220,0,0,0,13,1,1
160,109,50,0,0,0,7,0,1
201,134,60,0,0,0,8,0,1
1240,529,328,12,8,0,94,1,0
162,99,56,4,2,1,7,0,1
206,153,10,0,0,0,35,0,1
547,265,178,0,0,0,47,2,0
76,59,23,0,0,0,2,1,1
101,69,36,0,0,0,4,0,0
288,161,103,3,3,1,17,0,1
79,68,14,0,0,0,14,0,1
91,71,22,0,0,0,14,0,1
660,325,193,1,1,0,43,2,0
193,127,78,0,0,0,25,0,1
52,52,0,0,0,0,8,0,1
63,37,4,0,0,0,7,0,0
345,210,121,0,0,0,21,1,1
109,57,37,1,1,6,10,0,0
11,11,0,0,0,0,1,0,0
243,142,85,2,1,1,9,1,0
93,72,22,0,0,0,12,0,1
29,27,6,0,0,1,3,0,0
191,93,55,1,1,0,30,0,0
1199,506,104,1,1,80,211,0,0
139,99,58,0,0,0,4,0,0
87,55,17,5,1,0,12,0,1
30,24,6,2,2,0,6,0,0
122,86,41,0,0,0,10,0,0
163,95,66,0,0,0,4,0,0
16,13,7,0,0,0,0,0,0
14,13,5,0,0,0,1,0,1
45,40,11,0,0,0,0,0,1
216,118,81,0,0,0,5,2,1
84,84,4,0,0,0,40,0,1
1831,705,581,11,5,0,77,2,0
338,141,118,0,0,14,31,0,0
531,249,162,0,0,0,36,0,0
101,94,17,0,0,0,26,0,1
47,39,18,0,0,0,0,0,1
3238,789,1314,0,0,0,33,2,1
150,87,49,0,0,0,10,0,0
92,74,32,0,0,0,0,0,0
43,38,16,0,0,0,1,0,0
52,43,20,0,0,0,0,0,0
234,146,80,7,2,0,2,0,0
2813,886,1058,22,16,1,113,3,0
128,98,33,0,0,0,8,0,0
160,94,59,2,1,0,15,0,0
16,15,6,0,0,0,0,0,0
167,98,49,0,0,0,27,0,0
28,20,3,0,0,0,10,0,0
170,95,12,0,0,3,41,1,0
268,163,98,4,3,0,12,1,1
208,131,67,0,0,1,6,0,1
85,66,24,0,0,0,9,0,1
5,5,2,0,0,0,0,0,0
69,51,31,0,0,0,3,0,0
152,120,30,0,0,0,8,0,1
353,148,67,0,0,19,27,0,0
74,64,10,0,0,0,18,0,1
12,10,4,0,0,0,0,0,1
80,65,33,0,0,0,8,0,1
407,234,140,1,1,3,39,2,1
356,189,117,0,0,0,7,1,1
601,279,247,0,0,0,18,1,1
399,208,143,0,0,0,14,2,1
210,128,82,0,0,0,11,0,0
10,10,0,1,1,0,2,0,0
300,160,103,0,0,0,44,0,0
36,30,2,0,0,0,4,0,0
86,65,31,0,0,0,3,0,1
109,72,39,0,0,0,9,0,1
27,24,9,0,0,0,3,0,1
338,324,16,0,0,0,29,0,1
120,75,42,5,3,1,4,0,0
175,117,50,1,1,1,13,0,1
104,67,33,1,1,2,10,0,1
51,49,8,0,0,0,2,0,1
10,9,5,0,0,0,1,0,0
319,317,5,0,0,0,33,0,1
161,103,36,0,0,9,34,0,0
187,89,16,0,0,12,46,0,0
43,37,16,0,0,0,1,2,1
108,72,44,0,0,0,9,0,1
20,17,0,0,0,0,0,1,0
40,34,4,0,0,0,7,0,1
149,111,53,0,0,0,4,0,1
202,98,74,0,0,6,33,0,0
102,68,6,0,0,0,26,0,1
312,181,100,2,1,0,8,1,1
39,34,17,0,0,0,1,0,1
85,62,29,2,2,3,11,0,1
237,134,89,0,0,0,4,0,0
56,38,14,0,0,0,15,0,0
860,365,277,0,0,8,56,1,0
2756,565,415,252,7,7,337,1,0
23,21,9,0,0,0,0,0,0
5,5,4,0,0,0,0,0,0
40,39,5,0,0,0,1,0,1
31,25,7,1,1,0,2,0,0
36,25,2,0,0,0,1,1,1
52,52,0,0,0,0,7,0,1
604,286,140,0,0,0,99,0,0
50,43,13,0,0,0,15,0,1
31,26,7,1,1,0,4,0,0
225,105,66,0,0,0,25,0,0
113,97,29,0,0,0,9,1,1
78,59,28,1,1,0,0,0,1
72,50,32,0,0,0,1,0,0
29,27,11,0,0,0,1,0,0
13,13,4,0,0,0,1,0,0
71,53,20,0,0,1,6,0,1
71,54,3,0,0,0,21,0,1
28,26,9,0,0,0,2,0,0
995,548,216,3,3,2,102,2,0
36,35,2,0,0,0,10,1,1
62,47,10,1,1,0,10,0,0
274,136,90,0,0,6,20,1,0
175,106,56,4,3,2,16,1,1
116,83,36,1,1,0,4,1,1
172,98,30,5,4,1,22,0,1
205,127,54,0,0,0,28,0,1
140,84,47,0,0,0,2,0,0
80,74,2,0,0,0,27,0,1
3478,1026,1088,0,0,0,96,1,1
197,111,62,4,1,1,22,0,0
44,34,13,0,0,0,8,0,0
5,5,0,0,0,0,0,0,1
85,66,24,0,0,0,13,0,1
435,204,28,0,0,1,163,0,0
872,395,303,2,1,1,22,1,1
71,45,21,0,0,0,14,0,0
236,107,13,0,0,0,29,0,0
931,374,330,0,0,0,23,1,1
57,49,18,0,0,0,3,0,1
27,24,9,0,0,0,2,0,1
182,116,75,0,0,0,3,2,1
223,149,59,0,0,0,8,2,1
148,94,49,3,1,0,5,0,1
103,86,26,0,0,0,1,0,0
340,187,96,0,0,1,25,0,0
275,161,106,0,0,5,12,2,0
48,41,21,0,0,0,2,0,0
10,10,3,0,0,0,3,0,0
26,25,3,0,0,0,1,0,1
180,87,48,0,0,0,15,0,0
158,99,50,0,0,2,5,0,0
949,423,304,0,0,0,16,0,1
235,157,92,0,0,0,12,0,1
40,37,8,0,0,0,7,0,1
27,27,4,0,0,0,3,0,0
531,252,222,0,0,0,9,1,1
139,104,42,3,3,1,14,0,1
93,85,18,0,0,0,17,0,1
81,70,23,0,0,0,6,1,1
100,70,24,0,0,0,2,1,1
490,284,145,7,5,1,25,0,0
50,48,13,0,0,0,8,0,1
215,112,69,0,0,3,14,1,0
34,26,10,0,0,0,1,0,1
171,106,68,0,0,0,11,0,0
50,39,9,0,0,0,2,0,1
49,37,19,0,0,0,1,0,0
296,167,118,0,0,0,10,1,1
36,31,11,1,1,1,2,0,1
92,64,37,0,0,0,2,0,1
22,22,5,0,0,0,2,0,0
299,188,92,0,0,0,12,0,1
91,56,21,0,0,0,3,0,1
349,187,66,0,0,26,57,1,0
250,165,92,0,0,0,4,0,1
78,67,20,0,0,0,3,0,1
66,55,28,0,0,0,1,0,1
235,109,50,0,0,14,18,1,0
412,220,81,0,0,0,81,0,1
2653,762,1034,0,0,0,13,1,1
153,110,46,0,0,0,9,0,1
